species,x,y
Anaphaeis_aurota,71.419413914762998,30.347263149469001
Anaphaeis_aurota,71.522920468517,34.146746825895001
Anaphaeis_aurota,71.622857830762001,29.287213271372
Anaphaeis_aurota,71.647842171323006,34.551255196886999
Anaphaeis_aurota,71.802507136702005,33.926646682856003
Anaphaeis_aurota,71.826301746759995,34.580998459459003
Anaphaeis_aurota,71.897685576935004,35.669601869627002
Anaphaeis_aurota,71.901254768444005,30.329417191925
Anaphaeis_aurota,71.909582881963999,35.913496622723997
Anaphaeis_aurota,71.980966712138994,34.717817467294999
Anaphaeis_aurota,71.986915364653996,35.217504278519002
Anaphaeis_aurota,71.986915364653996,35.395963853955998
Anaphaeis_aurota,72.004761322197993,36.056264283074
Anaphaeis_aurota,72.302788813177997,32.690635663378004
Anaphaeis_aurota,72.317660444463996,33.636352440144996
Anaphaeis_aurota,72.325988557984999,34.723766119809
Anaphaeis_aurota,72.516345438450998,35.122325838286002
Anaphaeis_aurota,72.528242743480007,35.366220591382998
Anaphaeis_aurota,72.546088701024004,36.056264283074
Anaphaeis_aurota,72.906577043406998,33.547122652425998
Anaphaeis_aurota,72.952976533021001,33.704167078810997
Anaphaeis_aurota,73.038637129231006,34.250253379649003
Anaphaeis_aurota,73.120728533931995,33.554261035444
Anaphaeis_aurota,73.120728533931995,33.978994824983999
Anaphaeis_aurota,73.124297725440996,34.418005380559997
Anaphaeis_aurota,73.213527513158994,33.821950398600002
Anaphaeis_aurota,73.306326492387001,34.235976613614
Anaphaeis_aurota,73.382469244573002,32.806634387411997
Anaphaeis_aurota,73.395556280104998,34.507235168279003
Anaphaeis_aurota,73.456232535753998,33.968287250457998
Anaphaeis_aurota,73.902381474346996,35.265093498635999
Anaphaeis_aurota,74.009457219609999,35.437604421558
Anaphaeis_aurota,74.228724551297006,31.494718561847002
Anaphaeis_aurota,74.497246725804999,36.276364426114
Anaphaeis_aurota,74.521041335863003,35.169915058401997
Apolria_nabellica,74.852373349383001,33.052638929269001
Apolria_nabellica,75.033331358877007,34.570854024039001
Apolria_nabellica,75.038328226988995,34.767159557020001
Apolria_nabellica,71.662705871067999,35.941304590347002
Apolria_nabellica,71.729330779231006,36.053139257620998
Apolria_nabellica,71.807852992422994,35.510622148292001
Apolria_nabellica,72.152874838269,35.367854487941997
Apolria_nabellica,72.328954952700002,36.053139257620998
Apolria_nabellica,73.461316650764999,34.755333635821003
Apolria_nabellica,73.533652265341999,34.681094452438998
Apolria_nabellica,73.577434347849007,34.758188989028
Apolria_nabellica,73.579337916653998,34.840994232031001
Aporia_belucha,66.802704355879996,29.938868325503002
Aporia_belucha,66.902641718124002,30.181573348097999
Aporia_belucha,66.985922853329001,29.941247786508999
Aporia_belucha,67.602203253838994,30.226783107208
Aporia_belucha,71.603980773443993,36.036792360511001
Aporia_belucha,71.822891185979998,35.879747934126001
Aporia_belucha,71.956141002307007,36.279497383105998
Aporia_belucha,71.975176690352995,34.975552751911003
Aporia_belucha,72.003730222423002,35.993962062405998
Aporia_belucha,72.103667584668003,35.242052384563998
Aporia_belucha,72.127462194727002,36.269979539082001
Aporia_belucha,72.184569258867,36.089140502638998
Aporia_belucha,72.289265543122994,36.231908162989001
Aporia_belucha,72.451068891519995,35.560900159345003
Aporia_belucha,72.874612950556994,36.131970800744
Aporia_belucha,73.036416298953995,35.475239563134998
Aporia_belucha,73.064969831024001,36.712559286167
Aporia_belucha,73.241049945455003,36.498407795642002
Aporia_belucha,73.992959623298006,36.060586970568998
Aporia_belucha,74.140486205659002,35.817881947975003
Aporia_belucha,74.178557581752003,36.093899424650999
Aporia_belucha,74.178557581752003,36.322327681211
Aporia_belucha,74.478369668487005,35.223016696517
Aporia_belucha,74.497405356534003,36.084381580627998
Aporia_belucha,74.497405356534003,36.308050915175997
Aporia_belucha,74.583065952742999,36.788702038353001
Aporia_belucha,74.692521159012003,36.074863736604001
Aporia_belucha,75.082752763968003,35.627525067508003
Aporia_belucha,75.463466524900994,35.28964160468
Aporia_belucha,75.558644965133993,35.879747934126001
Aporia_belucha,75.634787717319995,35.161150710366002
Aporia_belucha,76.015501478253,35.508552017216999
Aporia_belucha,67.590305948809004,30.736939546858999
Aporia_soracta,73.049545498534002,33.711179889740002
Aporia_soracta,73.119144732954993,33.657642017108998
Aporia_soracta,73.24763562727,34.109144742965
Aporia_soracta,73.270835372075993,34.016345763738002
Aporia_soracta,73.272619967831005,34.169820998614
Aporia_soracta,73.276189159340007,34.284035126893997
Aporia_soracta,73.338650010742995,34.130559892017999
Aporia_soracta,73.338650010742995,34.228712658508002
Aporia_soracta,73.340434606496999,34.330434616508001
Aporia_soracta,73.399326266391,34.055606870334003
Aporia_soracta,73.585519090098003,34.837259810749998
Aporia_soracta,73.586470874499994,34.727804604481001
Aporia_soracta,73.640246693232001,34.394680063665
Aporia_soracta,73.888305503089001,33.837886188300999
Appias_albina,66.906800965355998,24.937075912598999
Appias_libythea,69.640901154248994,24.232072073672001
Appias_libythea,72.840324422687999,33.803097050472999
Appias_libythea,74.229929650092998,31.444099409292999
Argynnis_aglaja,71.831577487535,35.538837727049
Argynnis_aglaja,72.585872575036007,35.618684506868
Argynnis_aglaja,71.562108485836006,35.945439528004002
Argynnis_aglaja,71.640035833775997,35.896660577383997
Argynnis_aglaja,71.724239010120002,35.616588102576998
Argynnis_aglaja,71.787782516280998,35.239265073577997
Argynnis_aglaja,71.802077128273993,36.046090728551
Argynnis_aglaja,71.839178874007004,35.396785392163999
Argynnis_aglaja,71.967610281796993,35.591841708117002
Argynnis_aglaja,72.530777146887999,35.185310795271
Argynnis_aglaja,72.557022601781995,36.109314990359998
Argynnis_aglaja,73.255412252951004,36.569899325721998
Argynnis_aglaja,73.309931653247006,36.839670717258002
Argynnis_aglaja,73.341072849160994,36.368909228885997
Argynnis_aglaja,73.892731054520993,34.969568040199
Argynnis_aglaja,73.967089210953006,35.027864834841999
Argynnis_aglaja,74.109579267518995,35.952475792487
Argynnis_aglaja,74.159476564811001,36.139644195206003
Argynnis_aglaja,74.243459641011995,35.956044983996001
Argynnis_aglaja,74.425488407957999,36.173835066975002
Argynnis_aglaja,74.491518450870004,36.113753676578
Argynnis_aglaja,74.502820890647996,36.173240201723999
Argynnis_aglaja,74.56885093356,36.063784995455997
Argynnis_aglaja,74.610594611137998,37.007423709610997
Argynnis_aglaja,74.629527189208005,36.170860740717998
Argynnis_aglaja,74.781416116746996,36.840060353997998
Argynnis_aglaja,74.823651549600996,36.948920695014003
Argynnis_aglaja,74.836738585133006,36.690749175881997
Argynnis_aglaja,75.292072243207997,35.127332253538
Argynnis_aglaja,75.296236299968001,35.547901986318003
Argynnis_aglaja,75.366430399639995,35.180275260917
Argynnis_aglaja,75.504439137979006,35.342078609314001
Argynnis_aglaja,71.688799912765006,35.993592382947
Argynnis_childreni,71.700471481020998,36.043479765465001
Argynnis_childreni,71.708750022437002,35.933479266048998
Argynnis_childreni,72.380971551193994,34.883175263654998
Argynnis_childreni,73.308239573630004,34.210737600522997
Argynnis_childreni,73.309429304131996,34.109610507775002
Argynnis_childreni,73.373079886037999,34.292234139972997
Argynnis_childreni,73.384977191068003,34.056072635143998
Argynnis_childreni,73.388546382575996,34.207168409014997
Argynnis_childreni,73.401633418108005,34.163148380407002
Argynnis_childreni,73.503720226794997,34.674268501763997
Argynnis_childreni,73.508479148806998,34.786698034289003
Argynnis_childreni,73.540007007133994,34.733160161657999
Argynnis_childreni,73.572129730713002,34.842615367927003
Argynnis_childreni,73.584621900993,34.675458232266998
Argynnis_childreni,73.638754638875994,34.785508303786997
Argynnis_childreni,73.866580098648001,33.872259272443998
Argynnis_jainadeva,74.708837343721001,35.328969001457999
Argynnis_jainadeva,74.194921418597005,35.946602311249997
Argynnis_jainadeva,71.645276184609003,35.954982651945997
Argynnis_jainadeva,71.645990022910993,35.864325187623997
Argynnis_jainadeva,71.649559214419995,35.795796710655999
Argynnis_jainadeva,71.732745171184007,35.325861093541
Argynnis_jainadeva,71.907968679652996,35.698000863315997
Argynnis_jainadeva,72.508013224566994,36.069204711761998
Argynnis_jainadeva,72.583874407200994,35.467109864614997
Argynnis_jainadeva,72.598344504441997,35.174540262317002
Argynnis_jainadeva,72.872744939076995,36.286231384335998
Argynnis_jainadeva,73.521277942078996,34.758174243980001
Argynnis_jainadeva,73.528416325096003,34.669539321513
Argynnis_jainadeva,73.602179616276999,34.843834840189999
Argynnis_jainadeva,73.802237757552007,36.613281359493001
Argynnis_jainadeva,74.058443247029004,35.949337380708997
Argynnis_jainadeva,74.112010862923,36.193380850120001
Argynnis_jainadeva,74.356643248932002,36.178351579542003
Argynnis_jainadeva,74.494057122019001,36.178351579542003
Argynnis_jainadeva,74.631470995106,36.164669678758003
Argynnis_jainadeva,74.632652794072001,35.237814096230998
Argynnis_jainadeva,74.647881344509003,35.178327571084999
Argynnis_jainadeva,74.709747330661003,35.441258012229
Argynnis_jainadeva,74.714030360471,35.234482850821998
Argynnis_jainadeva,75.112425499560999,35.175781547809002
Argynnis_jainadeva,75.185712898540999,35.123909297880999
Argynnis_jainadeva,75.318486822666003,35.120102160271998
Argynnis_jainadeva,75.189072630184,35.603290146520997
Argynnis_jainadeva,75.437854201321997,36.367349947125
Argynnis_jainadeva,75.542684330260997,35.288725401550003
Argynnis_jainadeva,75.780630430843999,35.220910762884003
Argynnis_kamala,71.060243155113994,33.806682684959
Argynnis_kamala,71.702133496141002,35.948456852311999
Argynnis_kamala,72.379926929419995,34.850129378167999
Argynnis_kamala,72.444053403528002,36.154430928514003
Argynnis_kamala,73.107595848266001,33.779772468147002
Argynnis_kamala,73.225111478691005,34.194988413663999
Argynnis_kamala,73.357012933780993,34.141093621882
Argynnis_kamala,73.362723640195,34.332402286750998
Argynnis_kamala,73.424589626347,34.248645259344997
Argynnis_kamala,73.483584396218006,34.664880407326997
Argynnis_kamala,73.485012072822002,34.746257973726003
Argynnis_kamala,73.547829843374998,34.700572322413997
Argynnis_kamala,73.557347687399002,34.781473996613002
Argynnis_kamala,73.562106609409994,34.633947414250997
Argynnis_kamala,73.630159194176997,34.749113326932999
Argynnis_kamala,73.799052344928995,33.522877430698998
Argynnis_kamala,73.799052344928995,33.582958821097002
Argynnis_kamala,73.871625905607004,33.635901828476001
Argynnis_kamala,73.923379182483998,33.527636352710999
Argynnis_niobe,71.053591100350999,33.869322075928999
Argynnis_pandora,71.641852356075006,35.895814827597
Argynnis_pandora,71.717519216059998,35.940786640607001
Argynnis_pandora,71.728940628887997,35.580298298224001
Argynnis_pandora,71.987350094120998,35.698795456314002
Argynnis_pandora,72.561216602201995,36.092953171929999
Argyreus_hyperbius,66.823762280215007,30.209316089421002
Argyreus_hyperbius,67.312741516912993,30.623342304436001
Argyreus_hyperbius,69.511908779448007,31.283097440407001
Argyreus_hyperbius,69.981612399114994,32.629904095853
Argyreus_hyperbius,71.099530768874004,33.486272111852003
Argyreus_hyperbius,71.251816273247002,33.613811221764003
Argyreus_hyperbius,71.295598355753995,33.484368543046998
Argyreus_hyperbius,71.783169744690994,34.552964651924
Argyreus_hyperbius,71.822936486751004,35.965739880873002
Argyreus_hyperbius,71.853869479826997,35.739691085319002
Argyreus_hyperbius,71.980665008174995,34.200209557809004
Argyreus_hyperbius,72.006244213987003,34.836715376869002
Argyreus_hyperbius,72.184703789425001,34.693947716518998
Argyreus_hyperbius,72.190703996927994,32.613009922712003
Argyreus_hyperbius,72.371402248595004,35.997267739199998
Argyreus_hyperbius,72.430978003527997,34.815300227816998
Argyreus_hyperbius,72.559468897843004,35.052651463148003
Argyreus_hyperbius,72.564822685105995,35.331048400829999
Argyreus_hyperbius,72.571068770246001,33.741271016310002
Argyreus_hyperbius,72.716215891602005,33.669887186135
Argyreus_hyperbius,72.775404984122005,34.808161844799002
Argyreus_hyperbius,72.991757476076998,33.726756304174003
Argyreus_hyperbius,73.110611553317995,33.594517758774998
Argyreus_hyperbius,73.144221440026001,34.005093755331004
Argyreus_hyperbius,73.168016050084006,34.240660394909
Argyreus_hyperbius,73.292640320263999,33.701593504038001
Argyreus_hyperbius,73.363131852562006,34.064580280477003
Argyreus_hyperbius,73.377408618597002,34.526195715607997
Argyreus_hyperbius,73.444330959385994,33.569533418214
Argyreus_hyperbius,73.491622746876999,34.385807516264002
Argyreus_hyperbius,73.498761129895001,34.790315887254998
Argyreus_hyperbius,73.610769076436995,33.445990301556002
Argyreus_hyperbius,73.633498109350001,33.707066264350999
Argyreus_hyperbius,73.663836237173996,33.955125074209001
Argyreus_hyperbius,73.811957684787004,33.426765757863997
Argyreus_hyperbius,73.842295812610999,33.685651115299002
Argyreus_hyperbius,73.931525600330005,33.876602861016998
Argyreus_hyperbius,74.120488513224004,31.353846747647001
Arhopala_rama,73.028310057240006,34.223236427141003
Arhopala_rama,73.121109036467004,33.869886467774997
Arhopala_rama,73.188923675134006,34.392773023806001
Arhopala_rama,73.221046398712005,34.187544512053002
Arhopala_rama,73.272799675588999,34.583724769523997
Arhopala_rama,73.417351931693005,34.191113703562003
Arhoplala_dodonaea,71.964663584350006,34.962042815901
Arhoplala_dodonaea,71.964663584350006,35.16191754039
Arhoplala_dodonaea,71.988458194407997,35.947139672314002
Arhoplala_dodonaea,72.338238962264995,35.947139672314002
Arhoplala_dodonaea,72.816510624437001,33.474879687257001
Arhoplala_dodonaea,73.173429775311007,34.555154983904004
Arhoplala_dodonaea,73.199603846375993,34.288655351251002
Arhoplala_dodonaea,73.349509889743004,34.436181933611998
Arhoplala_dodonaea,73.380442882818997,34.138749307883998
Arhoplala_dodonaea,73.725464728663994,33.884146980259999
Ariadne_ariadne,73.868519433705998,32.742480194191003
Ariadne_merione,71.366629105198996,34.177683688428999
Ariadne_merione,71.507775757738997,33.717555416426002
Ariadne_merione,71.543467672825997,33.879358764823003
Ariadne_merione,71.552069424362003,30.288872567237998
Ariadne_merione,71.715978595748993,33.727073260448996
Ariadne_merione,71.885360527448995,34.676860898420998
Ariadne_merione,72.043630376251997,34.143796197937
Ariadne_merione,72.127526205549003,34.778091101146003
Ariadne_merione,72.394700018820998,34.671540820189001
Ariadne_merione,72.826496841779999,33.847021394031998
Ariadne_merione,72.990768880969995,34.212328144951996
Ariadne_merione,73.125143984063996,33.689585348024004
Ariadne_merione,73.153697516134002,33.965602824699999
Ariadne_merione,73.325018708553998,33.683636695509001
Ariadne_merione,73.330967361068005,33.851388696420003
Ariadne_merione,73.599137573636,32.995687920945002
Ariadne_merione,73.608914683441,33.257300893142002
Ariadne_merione,73.615651888936995,33.525458074993999
Ariadne_merione,73.641893513583994,33.407602364317
Ariadne_merione,73.777597149073003,33.134886389786999
Ariadne_merione,73.784661173933998,33.252699452838002
Ariadne_merione,73.786396197583997,33.816220262754001
Ariadne_merione,73.822316144352001,33.523125196149998
Ariadne_merione,73.864746891295994,32.155738185887003
Ariadne_merione,74.239670630448003,31.336608734630001
Ariadne_merione,74.351951446661005,32.419858357534999
Athyma_opalina,73.179434846335994,33.792714005644001
Athyma_opalina,73.192283935766994,33.906928133923998
Athyma_opalina,73.267863548848993,34.228845413403
Athyma_opalina,73.311288712204998,34.280598690280002
Athyma_opalina,73.317356337769994,34.133429027068999
Athyma_opalina,73.364112746535,34.081318831041997
Athyma_opalina,73.370190286520995,34.565806835091003
Athyma_opalina,73.375306127683004,34.492876355261998
Athyma_opalina,73.377675674268005,34.169834780457997
Athyma_opalina,73.386241733888994,34.277624364022998
Athyma_opalina,73.442644874148002,34.615846900043998
Athyma_opalina,73.499870911337993,34.672834991133001
Athyma_opalina,73.508526200746999,34.735646813034997
Athyma_opalina,73.579806920945003,34.796870344715003
Athyma_opalina,73.763045247235993,33.856388382159999
Athyma_opalina,73.785053278654999,34.687177192345999
Athyma_opalina,73.823721502883998,33.799638237171003
Athyma_opalina,73.899745282021001,33.859957573669
Athyma_perius,71.989122366916007,34.678609942995003
Athyma_perius,72.117851207331995,34.742617444052001
Athyma_perius,72.250839282947993,34.743787345713002
Athyma_perius,72.825646669568002,33.879149215555998
Athyma_perius,73.098570846936994,33.874160278981002
Athyma_perius,73.177093060128996,33.882726338601998
Athyma_perius,73.298445571426996,33.926984313310001
Athyma_perius,73.363991790599997,34.099733182332997
Athyma_perius,73.363991790599997,34.513283505147001
Aulocera_brahminus,71.778561993934005,35.336576750391004
Aulocera_brahminus,71.626496589704004,35.856966855251002
Aulocera_brahminus,71.692169713465006,35.989740779376
Aulocera_brahminus,71.695025066672002,35.905507859769997
Aulocera_brahminus,71.845882894441999,35.499095919974003
Aulocera_brahminus,72.470253462371005,36.056841579740002
Aulocera_brahminus,73.561831198796,34.784236432876
Aulocera_brahminus,73.980616335822006,35.067392292569998
Aulocera_brahminus,74.040340807069001,35.955208851529001
Aulocera_brahminus,74.102206793220006,36.190775491106002
Aulocera_brahminus,74.254492297593004,36.221708484182003
Aulocera_brahminus,74.390121574925999,36.186016569094001
Aulocera_brahminus,74.469833518621002,36.186016569094001
Aulocera_brahminus,74.594755221426993,36.193154952112003
Aulocera_brahminus,74.600208152899,35.172663613235997
Aulocera_brahminus,74.652556295026997,35.056070023951001
Aulocera_brahminus,74.653746025529998,35.230960407879003
Aulocera_brahminus,74.715612011681998,35.28449828051
Aulocera_brahminus,74.719181203190004,35.165525230218996
Aulocera_brahminus,75.270145399089998,35.514116267573002
Aulocera_brahminus,75.399231158657003,35.117341144850997
Aulocera_gilgitica,74.477000064143994,35.385771332569
Aulocera_gilgitica,74.651176609770999,35.274412557495999
Aulocera_gilgitica,74.651176609770999,35.383867763764002
Aulocera_gilgitica,74.697814045485998,35.488564048020997
Aulocera_gilgitica,74.722560439945994,35.332471406038003
Aulocera_gilgitica,74.728271146360001,35.273460773092999
Aulocera_gilgitica,74.729222930762006,35.436215905891999
Aulocera_gilgitica,71.660985791947994,36.027343916408
Aulocera_gilgitica,71.663841145155004,35.948821703215003
Aulocera_gilgitica,72.243477846174997,36.041620682443003
Aulocera_gilgitica,72.581227464321003,35.275984488923001
Aulocera_gilgitica,73.239481556973999,36.589113839600998
Aulocera_gilgitica,73.304440842432996,36.425644868500001
Aulocera_gilgitica,73.342274272425996,36.365682451152999
Aulocera_gilgitica,73.565705660872993,36.781850181072997
Aulocera_gilgitica,74.023561547615003,36.101720910239997
Aulocera_gilgitica,74.023656726056004,36.252800821035997
Aulocera_gilgitica,74.025084402659004,36.309431992975
Aulocera_gilgitica,74.025941008621004,35.956573788884
Aulocera_gilgitica,74.161379929072993,36.258630500500999
Aulocera_gilgitica,74.162760016456005,35.900656455247002
Aulocera_gilgitica,74.404798789970002,36.150721943885998
Aulocera_gilgitica,74.515705963171996,35.269970896952003
Aulocera_gilgitica,74.534241468687,36.200214732808
Aulocera_gilgitica,74.581830688802995,36.255418228143
Aulocera_gilgitica,74.646552028162006,36.141204099863003
Aulocera_gilgitica,74.857848165479993,36.714178310066998
Aulocera_gilgitica,75.287047905896003,35.492133239528997
Aulocera_gilgitica,75.806154588975005,36.024624390766
Aulocera_gilgitica,75.806154588975005,36.080660697454
Aulocera_gilgitica,76.364713231251997,35.073912728770999
Aulocera_padma,69.195233137016999,30.951447459785999
Aulocera_padma,69.628295040078001,31.008554523926001
Aulocera_padma,70.637186506549995,33.717332932962996
Aulocera_padma,71.896278297785997,35.934276752095002
Aulocera_padma,73.320385709774996,36.340302029477002
Aulocera_padma,73.906327982460994,35.938767984743002
Aulocera_padma,73.933096918776002,36.340302029477002
Aulocera_padma,74.141299756787006,36.313533093162
Aulocera_padma,74.304887700937002,36.325430398191003
Aulocera_padma,74.316785005967006,36.146970822754
Aulocera_padma,74.458957801064997,35.903076069656002
Aulocera_padma,74.489295928889007,36.319481745676001
Aulocera_padma,74.587448695380004,35.274898364117
Aulocera_padma,74.737354738747001,36.138642709232997
Aulocera_padma,73.041393906842004,34.830652994327998
Aulocera_padma,73.057455268631003,34.443395715629002
Aulocera_padma,73.064593651647996,34.313120225559999
Aulocera_padma,73.078870417683007,34.584378780225002
Aulocera_padma,73.218068886523994,34.156075799174999
Aulocera_padma,73.235914844068006,34.421980566576998
Aulocera_padma,73.251976205858,34.698592908504999
Aulocera_padma,73.260899184628997,34.827083802819999
Aulocera_padma,73.526803952031003,33.872325074229998
Aulocera_saraswati,71.712645377542998,35.961805133048998
Aulocera_saraswati,72.311079820510002,36.073639800323001
Aulocera_saraswati,72.508182472927999,33.699397745631998
Aulocera_saraswati,73.315866716746996,33.633978431045001
Aulocera_saraswati,73.328894265754002,34.113142391094001
Aulocera_saraswati,73.386001329894,34.053655865948997
Aulocera_saraswati,73.388380790899006,34.273756008988002
Aulocera_saraswati,73.389570521402007,34.158352150204998
Aulocera_saraswati,73.494266805658995,34.770171061329002
Aulocera_saraswati,73.501405188676003,34.701166692160001
Aulocera_swaha,71.809572225893007,35.094505476613001
Aulocera_swaha,73.411545339512003,34.620811302550997
Aulocera_swaha,73.497205935721993,34.730028562718999
Aulocera_swaha,73.922304575951003,33.897169621457998
Aulocera_swaha,74.133600713267995,33.923819584722999
Aulocera_swaha,74.925643966742001,34.487958063058997
Aulocera_swaha,71.106255107558994,33.824194526734999
Aulocera_swaha,71.773254710852001,35.366455066411
Aulocera_swaha,71.850587193541003,35.259379321148998
Aulocera_swaha,72.469643631891003,33.744297183370001
Aulocera_swaha,73.217062077085004,34.512744115202999
Aulocera_swaha,73.220631268594005,34.259331518082
Aulocera_swaha,73.226579921107998,34.402099178432003
Aulocera_swaha,73.290825368265999,34.212932028468003
